,AUC,CoxSnell,Nagelkerke,McFadden,Features
10810,58.41503268,0.149845342,0.159835031,0.058550694,2674432 3061438 3585272 diagnosis
27906,58.41503268,0.104236631,0.11118574,0.039702606,3428268 3556094 3551851 diagnosis
1028,58.41503268,0.047556622,0.050727063,0.017573692,3336422 2968399 diagnosis
23160,58.40958606,0.309164703,0.329775683,0.133396575,3157311 3818376 2968401 diagnosis
27963,58.40958606,0.289571558,0.308876329,0.123309688,3428268 2968401 2968436 diagnosis
23122,58.40958606,0.283761699,0.302679146,0.120372106,3157311 3780271 2359439 diagnosis
12458,58.40958606,0.274467567,0.292765405,0.115721997,2773545 3405587 3551851 diagnosis
31203,58.40958606,0.21670018,0.231146859,0.088090867,3890913 3556110 2359439 diagnosis
27345,58.40958606,0.216624193,0.231065805,0.08805588,3405587 3818376 3809690 diagnosis
27336,58.40958606,0.202961556,0.216492327,0.081819696,3405587 3818376 3556094 diagnosis
12063,58.40958606,0.196505917,0.209606312,0.078910174,2773545 3061438 2536332 diagnosis
14818,58.40958606,0.151590001,0.161696001,0.059291618,2815331 3500787 3556094 diagnosis
9000,58.40958606,0.139632739,0.148941589,0.054243867,2601230 2968399 3556158 diagnosis
29587,58.40958606,0.133700542,0.142613911,0.05176557,3708874 3214800 3556274 diagnosis
17963,58.40958606,0.09738637,0.103878794,0.036954882,3017068 3585272 3556110 diagnosis
9622,58.40958606,0.084940448,0.090603145,0.032015614,2672467 3104698 3780271 diagnosis
31887,58.40958606,0.078059984,0.083263983,0.029313802,2968399 2536332 3556274 diagnosis
31691,58.40958606,0.049429249,0.052724532,0.018283521,3556094 3214800 3556158 diagnosis
20576,58.40413943,0.297060904,0.316864965,0.1271321,3103062 3405587 2968401 diagnosis
23258,58.40413943,0.271467417,0.289565245,0.114233649,3157311 3556094 2968399 diagnosis
13105,58.40413943,0.243824927,0.260079922,0.100801951,2804221 3005266 3749734 diagnosis
29688,58.40413943,0.240398345,0.256424901,0.099171261,3744589 3808600 3749734 diagnosis
3842,58.40413943,0.23951786,0.255485717,0.098753432,2406361 3017068 2968401 diagnosis
31376,58.40413943,0.235221304,0.250902724,0.09672144,3475038 3407583 2359439 diagnosis
9031,58.40413943,0.218099265,0.232639216,0.088735658,2601230 2968401 3556158 diagnosis
29445,58.40413943,0.204478955,0.218110886,0.082507,3708874 3475038 3096512 diagnosis
22448,58.40413943,0.169380141,0.18067215,0.066934932,3134828 3843934 3556110 diagnosis
21365,58.40413943,0.166042607,0.177112114,0.065488604,3104698 3354095 2968349 diagnosis
17832,58.40413943,0.145329415,0.155018043,0.056639906,3017068 3354095 2968399 diagnosis
30893,58.40413943,0.124436152,0.132731896,0.047928927,3843934 2565935 2968349 diagnosis
11669,58.40413943,0.095638189,0.102014068,0.036257006,2674432 3556202 3096512 diagnosis
22833,58.39869281,0.30180031,0.321920331,0.129572095,3157311 3346453 3556274 diagnosis
11968,58.39869281,0.300228488,0.320243721,0.128761041,2773545 3017068 3809690 diagnosis
22131,58.39869281,0.286303087,0.305389959,0.12165414,3134828 3354095 3632862 diagnosis
27718,58.39869281,0.22608127,0.241153355,0.092436505,3428268 3708874 3749734 diagnosis
21495,58.39869281,0.213645744,0.227888794,0.086687174,3104698 3585272 2359439 diagnosis
28583,58.39869281,0.208843674,0.222766585,0.084491327,3585272 3744589 3556158 diagnosis
31349,58.39869281,0.191273906,0.2040255,0.076569233,3475038 3551851 3556274 diagnosis
19755,58.39869281,0.183740158,0.195989502,0.073224903,3061438 3428268 2359439 diagnosis
23981,58.39869281,0.173930895,0.185526288,0.068916405,3279089 2968399 2968349 diagnosis
28477,58.39869281,0.162327385,0.17314921,0.063885396,3500787 3556110 2968434 diagnosis
1213,58.39869281,0.145023955,0.154692218,0.056511024,3405587 2968434 diagnosis
21621,58.39869281,0.130962491,0.139693324,0.050627412,3104698 3808600 3407583 diagnosis
31703,58.39869281,0.111602727,0.119042909,0.042680783,3556094 3407583 3749734 diagnosis
18141,58.39869281,0.086055233,0.091792249,0.032455279,3017068 3843934 3556158 diagnosis
377,58.39869281,0.036613753,0.03905467,0.013453442,2672467 3556110 diagnosis
6953,58.39324619,0.314360525,0.335317894,0.136119481,2568968 3134828 3500787 diagnosis
6940,58.39324619,0.236785111,0.252570785,0.097459695,2568968 3104698 3749734 diagnosis
19784,58.39324619,0.228152512,0.243362679,0.093403072,3061438 3500787 3096512 diagnosis
28556,58.39324619,0.22598164,0.241047083,0.092390077,3585272 3708874 2359439 diagnosis
16010,58.39324619,0.218139109,0.232681716,0.088754037,2844453 3744589 2968399 diagnosis
18744,58.39324619,0.21738489,0.231877216,0.088406283,3048778 3352040 3556094 diagnosis
9724,58.39324619,0.217041138,0.231510547,0.088247897,2672467 3157311 2968434 diagnosis
10562,58.39324619,0.216436548,0.230865652,0.087969497,2674432 2804221 2968436 diagnosis
7758,58.39324619,0.214049257,0.228319207,0.086872299,2568968 3749734 2968434 diagnosis
592,58.39324619,0.194402566,0.207362737,0.077967252,2844453 3279089 diagnosis
10836,58.39324619,0.187618563,0.200126467,0.074942705,2674432 3061438 3749734 diagnosis
28896,58.39324619,0.187050431,0.19952046,0.074690559,3585272 2359439 2968434 diagnosis
29139,58.39324619,0.182800432,0.194987127,0.072809913,3632862 2968399 2565935 diagnosis
21892,58.39324619,0.179563538,0.191534441,0.071384121,3104698 2359439 3556274 diagnosis
5210,58.39324619,0.145144867,0.154821192,0.056562035,2531129 2844453 3104698 diagnosis
1302,58.39324619,0.142335722,0.15182477,0.055378765,3585272 3749734 diagnosis
31694,58.39324619,0.070285876,0.074971601,0.026285231,3556094 3214800 2968434 diagnosis
31357,58.38779956,0.257395833,0.274555555,0.107333671,3475038 3556202 2968436 diagnosis
6765,58.38779956,0.227009504,0.24214347,0.092869354,2568968 3017068 3556110 diagnosis
1272,58.38779956,0.209656305,0.223633392,0.084861981,3500787 2968436 diagnosis
10807,58.38779956,0.202557415,0.216061243,0.081636861,2674432 3061438 3405587 diagnosis
16337,58.38779956,0.182806361,0.194993452,0.07281253,2844453 2359439 3556274 diagnosis
16174,58.38779956,0.110010022,0.117344023,0.042034751,2844453 2674317 3096512 diagnosis
12120,58.38779956,0.255543764,0.272580015,0.106435264,2773545 3104698 3708874 diagnosis
9627,58.38779956,0.207165403,0.22097643,0.083727044,2672467 3104698 3475038 diagnosis
14555,58.38779956,0.197135533,0.210277902,0.079192908,2815331 3279089 3551851 diagnosis
24496,58.38779956,0.078189945,0.083402608,0.029364648,3336422 3780271 2536332 diagnosis
15605,58.38235294,0.301855196,0.321978876,0.129600449,2844453 3157311 2359439 diagnosis
12160,58.38235294,0.29347484,0.313039829,0.125296789,2773545 3134828 3708874 diagnosis
7489,58.38235294,0.234608896,0.250249489,0.09643274,2568968 3818376 3890913 diagnosis
30414,58.38235294,0.231740368,0.247189726,0.095083536,3808600 2565935 3809690 diagnosis
18808,58.38235294,0.217025836,0.231494225,0.088240848,3048778 3405587 2674317 diagnosis
3747,58.38235294,0.205908435,0.219635664,0.083155681,2406361 2844453 2674317 diagnosis
23984,58.38235294,0.194627831,0.20760302,0.078068119,3279089 2968399 3214800 diagnosis
10646,58.38235294,0.190707899,0.203421759,0.076316895,2674432 2844453 2968401 diagnosis
30258,58.38235294,0.155491581,0.165857687,0.060954073,3780271 2968436 3749734 diagnosis
17937,58.38235294,0.151373688,0.161465267,0.059199671,3017068 3500787 3556158 diagnosis
16178,58.38235294,0.143643119,0.153219327,0.055928985,2844453 2674317 3749734 diagnosis
3727,58.37690632,0.386513727,0.412281309,0.176224258,2406361 2844453 3157311 diagnosis
12006,58.37690632,0.312056274,0.332860025,0.134909384,2773545 3048778 2968401 diagnosis
6642,58.37690632,0.297316101,0.317137174,0.127263063,2568968 2844453 3134828 diagnosis
10991,58.37690632,0.251761728,0.268545844,0.104607584,2674432 3157311 3407583 diagnosis
7159,58.37690632,0.249992548,0.266658717,0.103755791,2568968 3346453 3809690 diagnosis
16415,58.37690632,0.233903691,0.24949727,0.096100581,3005266 3048778 3744589 diagnosis
28350,58.37690632,0.223367343,0.238258499,0.09117393,3500787 3556094 2968436 diagnosis
20126,58.37690632,0.203545689,0.217115401,0.082084123,3061438 2968349 3809690 diagnosis
27509,58.37690632,0.181679623,0.193791598,0.072315579,3405587 2968349 3096512 diagnosis
8222,58.37690632,0.158781295,0.169366714,0.062361791,2601230 3061438 2565935 diagnosis
28610,58.37690632,0.154927864,0.165256388,0.060713399,3585272 3780271 3749734 diagnosis
32,58.37690632,0.137215334,0.146363023,0.05323189,3744589 diagnosis
24424,58.37690632,0.116765199,0.124549545,0.044782769,3336422 3708874 3843934 diagnosis
21077,58.37690632,0.107015633,0.114150008,0.040823294,3103062 3556158 3556274 diagnosis
10235,58.37690632,0.067128369,0.071603594,0.025062381,2672467 3843934 2536332 diagnosis
20331,58.37145969,0.329393408,0.351352968,0.144115357,3103062 3157311 2968401 diagnosis
22870,58.37145969,0.317756204,0.338939951,0.137910181,3157311 3354095 3500787 diagnosis
7042,58.37145969,0.280621073,0.299329145,0.118794049,2568968 3279089 3556094 diagnosis
24265,58.37145969,0.25361996,0.270527957,0.105504422,3336422 3354095 2968436 diagnosis
26239,58.37145969,0.244738058,0.261053928,0.101237751,3352040 3744589 2674317 diagnosis
27507,58.37145969,0.230592247,0.245965063,0.094544932,3405587 2968349 3809690 diagnosis
12966,58.37145969,0.219603567,0.234243805,0.089430228,2773545 2968434 3556274 diagnosis
26325,58.37145969,0.201499156,0.214932433,0.081158541,3352040 3818376 3556158 diagnosis
2113,58.37145969,0.171103268,0.182510152,0.06768393,2385696 2804221 3556094 diagnosis
16338,58.37145969,0.161126561,0.171868332,0.063368732,2844453 3556158 2968436 diagnosis
31380,58.37145969,0.160107191,0.170781003,0.062930719,3475038 3407583 2968434 diagnosis
10910,58.37145969,0.11648815,0.124254026,0.044669652,2674432 3104698 3556202 diagnosis
10975,58.36601307,0.310788767,0.331508018,0.13424547,2674432 3157311 3744589 diagnosis
8382,58.36601307,0.297735563,0.3175846,0.127478429,2601230 3157311 3556094 diagnosis
25488,58.36601307,0.24949048,0.266123178,0.103514431,3346453 3354095 2359439 diagnosis
32305,58.36601307,0.245516275,0.261884027,0.101609579,3556202 3809690 2359439 diagnosis
28310,58.36601307,0.215406268,0.229766686,0.087495571,3500787 3475038 3096512 diagnosis
19397,58.36601307,0.210047055,0.224050192,0.085040344,3061438 3104698 3809690 diagnosis
26636,58.36601307,0.198292115,0.211511589,0.079712858,3354095 3428268 3407583 diagnosis
25843,58.36601307,0.188280724,0.200832772,0.075236805,3346453 2674317 3556110 diagnosis
10429,58.36601307,0.173447563,0.185010733,0.068705437,2672467 3809690 2968434 diagnosis
8530,58.36601307,0.172448045,0.183944582,0.068269552,2601230 3346453 2565935 diagnosis
32430,58.36601307,0.145957161,0.155687638,0.056904914,3407583 2359439 2968434 diagnosis
9556,58.36601307,0.085980225,0.09171224,0.032425679,2672467 3061438 3556110 diagnosis
32390,58.36601307,0.066229688,0.070645,0.024715094,3214800 3556158 2968434 diagnosis
7723,58.36056645,0.326676457,0.348454888,0.142657046,2568968 3809690 2968436 diagnosis
27152,58.36056645,0.301464247,0.321561863,0.129398534,3405587 3500787 3475038 diagnosis
26129,58.36056645,0.280480565,0.299179269,0.11872361,3352040 3500787 2674317 diagnosis
6899,58.36056645,0.238859192,0.254783138,0.098441181,2568968 3103062 3749734 diagnosis
23860,58.36056645,0.236068776,0.251806695,0.097121334,3279089 3818376 3556094 diagnosis
23822,58.36056645,0.230935146,0.246330823,0.094705708,3279089 3780271 3809690 diagnosis
2186,58.36056645,0.229357104,0.244647578,0.093966401,2385696 2844453 3134828 diagnosis
32384,58.36056645,0.218771224,0.233355972,0.089045751,3214800 2359439 3749734 diagnosis
31439,58.36056645,0.203711312,0.217292066,0.082159133,2674317 3556094 2359439 diagnosis
32513,58.36056645,0.196355966,0.209446363,0.07884287,3096512 2359439 2968436 diagnosis
20208,58.36056645,0.190915824,0.203643546,0.076409572,3061438 2359439 3749734 diagnosis
11280,58.36056645,0.190473489,0.203171722,0.076212442,2674432 3500787 3708874 diagnosis
27714,58.36056645,0.180123028,0.19213123,0.071630164,3428268 3708874 3096512 diagnosis
1245,58.36056645,0.078306793,0.083527246,0.029410369,3428268 2536332 diagnosis
25490,58.35511983,0.282474865,0.301306523,0.119724681,3346453 3354095 2968436 diagnosis
19508,58.35511983,0.27977808,0.298429952,0.118371647,3061438 3279089 2968401 diagnosis
23707,58.35511983,0.266885444,0.284677806,0.111972361,3279089 3585272 3556094 diagnosis
15825,58.35511983,0.24292162,0.259116395,0.100371356,2844453 3405587 3428268 diagnosis
28211,58.35511983,0.241106788,0.257180574,0.099507801,3500787 3808600 3475038 diagnosis
16463,58.35511983,0.239009867,0.254943858,0.098512587,3005266 3061438 3890913 diagnosis
27182,58.35511983,0.226280474,0.241365839,0.092529353,3405587 3585272 2674317 diagnosis
10139,58.35511983,0.209821505,0.223809606,0.084937378,2672467 3744589 3749734 diagnosis
6395,58.35511983,0.206791617,0.220577725,0.083557043,2568968 2672467 3103062 diagnosis
30765,58.35511983,0.193677802,0.206589656,0.077642914,3818376 3556110 3749734 diagnosis
25951,58.35511983,0.145762477,0.155479975,0.056822706,3346453 3556202 3556158 diagnosis
11714,58.35511983,0.122588211,0.130760758,0.047168501,2674432 3556110 3556274 diagnosis
32337,58.35511983,0.073277876,0.078163068,0.02744782,3556202 3556158 3556274 diagnosis
20334,58.3496732,0.292716142,0.312230551,0.12490969,3103062 3157311 3556202 diagnosis
6688,58.3496732,0.283319365,0.302207323,0.12014943,2568968 3005266 3134828 diagnosis
23518,58.3496732,0.240211473,0.256225572,0.099082542,3279089 3346453 3556094 diagnosis
6558,58.3496732,0.228901588,0.244161694,0.093753275,2568968 2804221 3585272 diagnosis
11184,58.3496732,0.220252075,0.234935547,0.089730072,2674432 3354095 3500787 diagnosis
10124,58.3496732,0.199718368,0.213032926,0.080355075,2672467 3744589 3556094 diagnosis
13684,58.3496732,0.198993979,0.212260244,0.080028752,2804221 3500787 3808600 diagnosis
21513,58.3496732,0.196035537,0.209104573,0.078699091,3104698 3632862 2565935 diagnosis
21179,58.3496732,0.19356567,0.206470048,0.07759276,3104698 3279089 3780271 diagnosis
32516,58.3496732,0.150387591,0.16041343,0.058780814,3096512 2359439 2536332 diagnosis
31706,58.3496732,0.086089922,0.09182925,0.032468968,3556094 3407583 3556274 diagnosis
22830,58.34422658,0.308266289,0.328817375,0.132927832,3157311 3346453 3749734 diagnosis
24834,58.34422658,0.298976767,0.318908552,0.128116459,3337168 3352040 3405587 diagnosis
22735,58.34422658,0.293647431,0.313223926,0.125384906,3157311 3336422 3708874 diagnosis
23383,58.34422658,0.282729992,0.301578658,0.119852947,3157311 3407583 3556274 diagnosis
22383,58.34422658,0.225582234,0.24062105,0.092204011,3134828 3780271 2968436 diagnosis
27640,58.34422658,0.2109109,0.224971626,0.085434971,3428268 3585272 3744589 diagnosis
23590,58.34422658,0.203521196,0.217089276,0.082073031,3279089 3354095 3551851 diagnosis
8543,58.34422658,0.202440864,0.215936922,0.08158415,2601230 3346453 3749734 diagnosis
17291,58.34422658,0.185199215,0.197545829,0.073870181,3005266 2968349 3556158 diagnosis
7703,58.34422658,0.183130072,0.195338743,0.07295543,2568968 3214800 3556158 diagnosis
28862,58.34422658,0.1817963,0.193916053,0.072367008,3585272 3407583 2359439 diagnosis
10027,58.34422658,0.165178501,0.176190401,0.065115085,2672467 3500787 3556158 diagnosis
31019,58.34422658,0.164749021,0.175732289,0.064929581,3843934 2968436 2968434 diagnosis
31100,58.34422658,0.115063336,0.122734225,0.044088473,3890913 2968399 2536332 diagnosis
25612,58.33877996,0.258843104,0.276099311,0.108037279,3346453 3585272 2968436 diagnosis
27695,58.33877996,0.237925221,0.253786902,0.097998881,3428268 3708874 3744589 diagnosis
27113,58.33877996,0.219362319,0.233986474,0.089318748,3405587 3428268 3585272 diagnosis
7460,58.33877996,0.219264053,0.233881657,0.08927335,2568968 3780271 3749734 diagnosis
29922,58.33877996,0.20850333,0.222403552,0.084336204,3744589 3407583 3556274 diagnosis
29383,58.33877996,0.201295532,0.214715235,0.081066578,3708874 3818376 2359439 diagnosis
7344,58.33877996,0.200375136,0.213733478,0.08065119,2568968 3585272 3551851 diagnosis
12649,58.33877996,0.192871077,0.205729149,0.07728224,2773545 3780271 3556094 diagnosis
21332,58.33877996,0.191389311,0.204148599,0.076620705,3104698 3352040 2968349 diagnosis
27461,58.33877996,0.189861017,0.202518418,0.075939666,3405587 2968399 3407583 diagnosis
25773,58.33877996,0.164889979,0.175882644,0.064990454,3346453 3843934 3556094 diagnosis
4836,58.33877996,0.161933904,0.172729498,0.063716016,2406361 3556158 2536332 diagnosis
15944,58.33877996,0.149960363,0.15995772,0.058599495,2844453 3585272 2968434 diagnosis
24848,58.33333333,0.330465782,0.352496834,0.144692576,3337168 3352040 3556094 diagnosis
21163,58.33333333,0.294125596,0.313733969,0.125629147,3104698 3157311 3749734 diagnosis
22877,58.33333333,0.245576322,0.261948076,0.101638284,3157311 3354095 3818376 diagnosis
18197,58.33333333,0.240671395,0.256716154,0.099300934,3017068 2674317 3809690 diagnosis
7739,58.33333333,0.224027387,0.238962546,0.09148059,2568968 3096512 3749734 diagnosis
24889,58.33333333,0.20901715,0.222951626,0.08457042,3337168 3354095 3407583 diagnosis
6580,58.33333333,0.20538215,0.219074293,0.082916723,2568968 2804221 3096512 diagnosis
17873,58.33333333,0.185151505,0.197494939,0.073849063,3017068 3405587 3556110 diagnosis
17871,58.33333333,0.178548733,0.190451982,0.070938277,3017068 3405587 3407583 diagnosis
15424,58.33333333,0.13914847,0.148425034,0.054040914,2844453 3061438 3780271 diagnosis
28328,58.33333333,0.133376213,0.14226796,0.051630565,3500787 2674317 3556110 diagnosis
18294,58.33333333,0.058016609,0.061884383,0.021556618,3017068 3551851 3556158 diagnosis
23401,58.32788671,0.279621409,0.298262837,0.118293197,3157311 3096512 2359439 diagnosis
4221,58.32788671,0.262380753,0.279872803,0.109762949,2406361 3346453 3428268 diagnosis
23657,58.32788671,0.260016542,0.277350979,0.108608769,3279089 3428268 3809690 diagnosis
12425,58.32788671,0.256193383,0.273272942,0.106750128,2773545 3354095 2968349 diagnosis
15330,58.32788671,0.211356454,0.225446884,0.08563868,2844453 3017068 3405587 diagnosis
5697,58.32788671,0.210793083,0.224845956,0.085381124,2531129 3337168 3556158 diagnosis
